"ticker.kalshi","title.kalshi","yes_sub_title.kalshi","id.polym","question.polym"
"KXPRESROMANIA24-NC","Will Nicolae Ciuca win the 2024 Romanian presidential election?","Nicolae Ciuca",515360,"Will Victor Ponta win the most votes in the 1st round of the Romanian presidential election?"
"KXPRESROMANIA24-NC","Will Nicolae Ciuca win the 2024 Romanian presidential election?","Nicolae Ciuca",515361,"Will Daniel Funeriu win the most votes in the 1st round of the Romanian presidential election?"
"KXPRESROMANIA24-NC","Will Nicolae Ciuca win the 2024 Romanian presidential election?","Nicolae Ciuca",515362,"Will someone else win the most votes in the 1st round of the Romanian presidential election?"
"KXAIRDROPPUMPFUN-25DEC01","Will PumpFun conduct an airdrop before Dec 1, 2025?","Before Dec 1, 2025",549617,"Will Pump.fun perform an airdrop by June 30? "
"KXAIRDROPPUMPFUN-25DEC01","Will PumpFun conduct an airdrop before Dec 1, 2025?","Before Dec 1, 2025",549618,"Will Pump.fun perform an airdrop by July 31? "
"KXAIRDROPPUMPFUN-25DEC01","Will PumpFun conduct an airdrop before Dec 1, 2025?","Before Dec 1, 2025",561699,"Will Pump.fun perform an airdrop by July 18? "
"KXAIRDROPPUMPFUN-25DEC01","Will PumpFun conduct an airdrop before Dec 1, 2025?","Before Dec 1, 2025",561700,"Will Pump.fun perform an airdrop by August 31? "
"KXAIRDROPPUMPFUN-25DEC01","Will PumpFun conduct an airdrop before Dec 1, 2025?","Before Dec 1, 2025",567468,"Will Pump.fun perform an airdrop by September 30? "
"KXAIRDROPPUMPFUN-25DEC01","Will PumpFun conduct an airdrop before Dec 1, 2025?","Before Dec 1, 2025",567469,"Will Pump.fun perform an airdrop by December 31? "
"KXRTALIENEARTH-75","Alien: Earth Rotten Tomatoes score Above 75?","Above 75",567302,"""Alien: Earth"" Rotten Tomatoes score is less than 70?"
"KXRTALIENEARTH-75","Alien: Earth Rotten Tomatoes score Above 75?","Above 75",567303,"""Alien: Earth"" Rotten Tomatoes score is between 70 and 79?"
"KXRTALIENEARTH-75","Alien: Earth Rotten Tomatoes score Above 75?","Above 75",567304,"""Alien: Earth"" Rotten Tomatoes score is between 80 and 89?"
"KXRTALIENEARTH-75","Alien: Earth Rotten Tomatoes score Above 75?","Above 75",567305,"""Alien: Earth"" Rotten Tomatoes score is 90 or higher?"
"KXCRITICSACTR-25-AJ","Will Angelina Jolie win Best Actress at the Critics Choice Awards?","Angelina Jolie",521840,"Will Cynthia Erivo win Best Actress in the 2025 Critics' Choice Awards?"
"KXCRITICSACTR-25-AJ","Will Angelina Jolie win Best Actress at the Critics Choice Awards?","Angelina Jolie",521841,"Will Karla Sofía Gascón win Best Actress in the 2025 Critics' Choice Awards?"
"KXCRITICSACTR-25-AJ","Will Angelina Jolie win Best Actress at the Critics Choice Awards?","Angelina Jolie",521842,"Will Marianne Jean-Baptiste win Best Actress in the 2025 Critics' Choice Awards?"
"KXCRITICSACTR-25-AJ","Will Angelina Jolie win Best Actress at the Critics Choice Awards?","Angelina Jolie",521843,"Will Angelina Jolie win Best Actress in the 2025 Critics' Choice Awards?"
"KXCRITICSACTR-25-AJ","Will Angelina Jolie win Best Actress at the Critics Choice Awards?","Angelina Jolie",521844,"Will Mikey Madison win Best Actress in the 2025 Critics' Choice Awards?"
"KXCRITICSACTR-25-AJ","Will Angelina Jolie win Best Actress at the Critics Choice Awards?","Angelina Jolie",521845,"Will Demi Moore win Best Actress in the 2025 Critics' Choice Awards?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555781,"Will Miley Cyrus perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555782,"Will Chappell Roan perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555783,"Will Oasis perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555784,"Will Christina Aguilera perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555785,"Will Sabrina Carpenter perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555786,"Will Metallica perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555787,"Will Dua Lipa perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555788,"Will Charli XCX perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555789,"Will Billie Eilish perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555790,"Will Post Malone perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555791,"Will No Doubt perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555792,"Will Taylor Swift perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555793,"Will Cardi B perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555794,"Will Ed Sheeran perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555795,"Will Doechii perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555796,"Will Justin Bieber perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555797,"Will Teddy Swims perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555798,"Will Adele perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555799,"Will Bad Bunny perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555800,"Will Drake perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555801,"Will Green Day perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555802,"Will Travis Scott perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555803,"Will Olivia Rodrigo perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555804,"Will Luke Combs perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555805,"Will Benson Boone perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555806,"Will The Killers perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555807,"Will Harry Styles perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555808,"Will Morgan Wallen perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555809,"Will Gracie Abrams perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555810,"Will Pink perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555811,"Will Foo Fighters perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",555812,"Will Robbie Williams perform during the Super Bowl LX halftime show?"
"KXSUPERBOWLHEADLINE-26-POS","Will Post Malone headline the Pro Football Championship halftime show?","Post Malone",556120,"Will Jay-Z perform during the Super Bowl LX halftime show?"
"KXCANNDPSEATS-25-23.0","between 21 to 25 New Democratic Party seats won?","21 to 25",529251,"Will NDP win 9 or less seats in the next Canadian Election?"
"KXCANNDPSEATS-25-23.0","between 21 to 25 New Democratic Party seats won?","21 to 25",529252,"Will NDP win between 10 and 15 seats in the next Canadian Election?"
"KXCANNDPSEATS-25-23.0","between 21 to 25 New Democratic Party seats won?","21 to 25",529253,"Will NDP win between 16 and 20 seats in the next Canadian Election?"
"KXCANNDPSEATS-25-23.0","between 21 to 25 New Democratic Party seats won?","21 to 25",529254,"Will NDP win between 21 and 25 seats in the next Canadian Election?"
"KXCANNDPSEATS-25-23.0","between 21 to 25 New Democratic Party seats won?","21 to 25",529255,"Will NDP win between 26 and 30 seats in the next Canadian Election?"
"KXCANNDPSEATS-25-23.0","between 21 to 25 New Democratic Party seats won?","21 to 25",529256,"Will NDP win 31 or more seats in the next Canadian Election?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513021,"Will Matt Gaetz be Trump's Attorney General?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513048,"Will Mike Lee be Trump's Attorney General?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513049,"Will Todd Blanche be Trump's Attorney General?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513053,"Will Matthew Whitaker be Trump's Attorney General?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513056,"Will Andrew Bailey be Trump's Attorney General?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513058,"Will Mike Davis be Trump's Attorney General?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513059,"Will Ken Paxton be Trump's Attorney General?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513061,"Will Will Levi be Trump's Attorney General?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513064,"Will Jay Clayton be Trump's Attorney General?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513065,"Will Robert Giuffra be Trump's Attorney General?"
"KXSECAG-26DEC31-MD","Will Mike Davis be confirmed as Attorney General by Dec 31, 2026?","Mike Davis",513066,"Will Pam Bondi be Trump's Attorney General?"
"KXAOCENDORSE-25-JJON","Will Jennifer Jones Austin AOC endorse for Mayor?","Jennifer Jones Austin",546086,"Will Alexandria Ocasio-Cortez endorse Zohran Mamdani?"
"KXAOCENDORSE-25-JJON","Will Jennifer Jones Austin AOC endorse for Mayor?","Jennifer Jones Austin",546087,"Will Alexandria Ocasio-Cortez endorse Brad Lander?"
"KXAOCENDORSE-25-JJON","Will Jennifer Jones Austin AOC endorse for Mayor?","Jennifer Jones Austin",546088,"Will Alexandria Ocasio-Cortez endorse Andrew Cuomo?"
"KXAOCENDORSE-25-JJON","Will Jennifer Jones Austin AOC endorse for Mayor?","Jennifer Jones Austin",546089,"Will Alexandria Ocasio-Cortez endorse someone else?"
"KXAOCENDORSE-25-JJON","Will Jennifer Jones Austin AOC endorse for Mayor?","Jennifer Jones Austin",546090,"Will Alexandria Ocasio-Cortez endorse no one?"
"KXRTLILOANDSTITCH-72","Lilo & Stitch Rotten Tomatoes score Above 72?","Above 72",545729,"Will ""Lilo & Stitch"" Rotten Tomatoes score be less than 80?"
"KXRTLILOANDSTITCH-72","Lilo & Stitch Rotten Tomatoes score Above 72?","Above 72",545730,"Will ""Lilo & Stitch"" Rotten Tomatoes score be between 80-84?"
"KXRTLILOANDSTITCH-72","Lilo & Stitch Rotten Tomatoes score Above 72?","Above 72",545731,"Will ""Lilo & Stitch"" Rotten Tomatoes score be between 85-89?"
"KXRTLILOANDSTITCH-72","Lilo & Stitch Rotten Tomatoes score Above 72?","Above 72",545732,"Will ""Lilo & Stitch"" Rotten Tomatoes score be between 90-94?"
"KXRTLILOANDSTITCH-72","Lilo & Stitch Rotten Tomatoes score Above 72?","Above 72",545733,"Will ""Lilo & Stitch"" Rotten Tomatoes score be between 95-97?"
"KXRTLILOANDSTITCH-72","Lilo & Stitch Rotten Tomatoes score Above 72?","Above 72",545734,"Will ""Lilo & Stitch"" Rotten Tomatoes score be 98 or more?"
"KXCANGREENSEATS-25-1.0","between 1 to 1 Green Party seats won?","1",529258,"Will the Green Party win 0 seats in the next Canadian Election?"
"KXCANGREENSEATS-25-1.0","between 1 to 1 Green Party seats won?","1",529259,"Will the Green Party win 1 seat in the next Canadian Election?"
"KXCANGREENSEATS-25-1.0","between 1 to 1 Green Party seats won?","1",529260,"Will the Green Party win 2 seats in the next Canadian Election?"
"KXCANGREENSEATS-25-1.0","between 1 to 1 Green Party seats won?","1",529261,"Will the Green Party win 3 seats in the next Canadian Election?"
"KXCANGREENSEATS-25-1.0","between 1 to 1 Green Party seats won?","1",529262,"Will the Green Party win 4 seats in the next Canadian Election?"
"KXCANGREENSEATS-25-1.0","between 1 to 1 Green Party seats won?","1",529263,"Will the Green Party win 5 or more seats in the next Canadian Election?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533174,"Will Rick Hatchett die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533175,"Will Saxson die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533176,"Will Greg/Gary die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533177,"Will Chelsea die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533178,"Will Gaitok die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533179,"Will Sritala die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533180,"Will Lochlan die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533181,"Will Pornchai die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533182,"Will Timothy Ratliff die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533183,"Will Belinda die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533184,"Will Victoria die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533185,"Will Jim Hollinger die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533186,"Will Jaclyn die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533187,"Will Laurie die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533188,"Will Mook die in Season 3 of the White Lotus?"
"KXWL-25-MOOK","Will Mook die in the White Lotus season 3 finale?","Mook",533189,"Will Chloe die in Season 3 of the White Lotus?"
"KXOSCARGUESTS-25-EMUS","Will Elon Musk attend the Oscars?","Elon Musk",525159,"Will Donald Trump attend the Oscars?"
"KXOSCARGUESTS-25-EMUS","Will Elon Musk attend the Oscars?","Elon Musk",525160,"Will Elon Musk attend the Oscars?"
"KXOSCARGUESTS-25-EMUS","Will Elon Musk attend the Oscars?","Elon Musk",525161,"Will Taylor Swift attend the Oscars?"
"KXOSCARGUESTS-25-EMUS","Will Elon Musk attend the Oscars?","Elon Musk",525162,"Will Travis Kelce attend the Oscars?"
"KXOSCARGUESTS-25-EMUS","Will Elon Musk attend the Oscars?","Elon Musk",525163,"Will Blake Lively attend the Oscars?"
"KXOSCARGUESTS-25-EMUS","Will Elon Musk attend the Oscars?","Elon Musk",525164,"Will Ryan Reynolds attend the Oscars?"
"KXOSCARGUESTS-25-EMUS","Will Elon Musk attend the Oscars?","Elon Musk",525165,"Will Kanye West attend the Oscars?"
"KXOSCARGUESTS-25-EMUS","Will Elon Musk attend the Oscars?","Elon Musk",525166,"Will Kylie Jenner attend the Oscars?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587257,"Will the People's Party for Freedom and Democracy win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587258,"Will the GreenLeft–Labour Party alliance win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587259,"Will the Christian Democratic Appeal win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587260,"Will the Forum for Democracy win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587261,"Will the Democrats 66 win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587262,"Will the JA21 win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587263,"Will the New Social Contract win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587264,"Will the Farmer–Citizen Movement win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587265,"Will the Socialist Party win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587266,"Will the Party for the Animals win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587267,"Will the Volt Netherlands win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587268,"Will the Denk win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587269,"Will the Reformed Political Party win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587270,"Will the Christian Union win the third most seats in the 2025 Netherlands parliamentary election?"
"KXNLDTHIRD-25OCT29-3-D66","Will Democrats 66 finish 3rd in the 2025 Dutch general election?","Democrats 66",587277,"Will Party for Freedom win the third most seats in the 2025 Netherlands parliamentary election?"
"KXRTSUPERMAN-82","Superman Rotten Tomatoes score Above 82?","Above 82",551885,"Will ""Superman"" Rotten Tomatoes score be less than 60?"
"KXRTSUPERMAN-82","Superman Rotten Tomatoes score Above 82?","Above 82",551886,"Will ""Superman"" Rotten Tomatoes score be between 60–69?"
"KXRTSUPERMAN-82","Superman Rotten Tomatoes score Above 82?","Above 82",551887,"Will ""Superman"" Rotten Tomatoes score be between 70–74?"
"KXRTSUPERMAN-82","Superman Rotten Tomatoes score Above 82?","Above 82",551888,"Will ""Superman"" Rotten Tomatoes score be between 75–79?"
"KXRTSUPERMAN-82","Superman Rotten Tomatoes score Above 82?","Above 82",551889,"Will ""Superman"" Rotten Tomatoes score be between 80–89?"
"KXRTSUPERMAN-82","Superman Rotten Tomatoes score Above 82?","Above 82",551890,"Will ""Superman"" Rotten Tomatoes score be 90 or higher?"
"KXRTMINECRAFT-80","A Minecraft Movie Rotten Tomatoes score Above 80?","Above 80",530951,"Will ""A Minecraft Movie"" Rotten Tomatoes score be less than 30?"
"KXRTMINECRAFT-80","A Minecraft Movie Rotten Tomatoes score Above 80?","Above 80",530952,"Will ""A Minecraft Movie"" Rotten Tomatoes score be between 30 and 40?"
"KXRTMINECRAFT-80","A Minecraft Movie Rotten Tomatoes score Above 80?","Above 80",530953,"Will ""A Minecraft Movie"" Rotten Tomatoes score be between 40 and 50?"
"KXRTMINECRAFT-80","A Minecraft Movie Rotten Tomatoes score Above 80?","Above 80",530954,"Will ""A Minecraft Movie"" Rotten Tomatoes score be between 50 and 60?"
"KXRTMINECRAFT-80","A Minecraft Movie Rotten Tomatoes score Above 80?","Above 80",530955,"Will ""A Minecraft Movie"" Rotten Tomatoes score be more than 60?"
"KXBOLIVIASENATE-25-LIBRE","Will LIBRE - Libertad y Democracia win the next Bolivian Senate election?","LIBRE - Libertad y Democracia",567671,"Will MAS‑IPSP win the most seats in the next Bolivia Senate election?"
"KXBOLIVIASENATE-25-LIBRE","Will LIBRE - Libertad y Democracia win the next Bolivian Senate election?","LIBRE - Libertad y Democracia",567672,"Will Unity win the most seats in the next Bolivia Senate election?"
"KXBOLIVIASENATE-25-LIBRE","Will LIBRE - Libertad y Democracia win the next Bolivian Senate election?","LIBRE - Libertad y Democracia",567673,"Will Libre win the most seats in the next Bolivia Senate election?"
"KXBOLIVIASENATE-25-LIBRE","Will LIBRE - Libertad y Democracia win the next Bolivian Senate election?","LIBRE - Libertad y Democracia",567674,"Will APB Súmate win the most seats in the next Bolivia Senate election?"
"KXBOLIVIASENATE-25-LIBRE","Will LIBRE - Libertad y Democracia win the next Bolivian Senate election?","LIBRE - Libertad y Democracia",567676,"Will PDC win the most seats in the next Bolivia Senate election?"
"KXBOLIVIASENATE-25-LIBRE","Will LIBRE - Libertad y Democracia win the next Bolivian Senate election?","LIBRE - Libertad y Democracia",567677,"Will Revolutionary Left Front win the most seats in the next Bolivia Senate election?"
"KXPCTVOTECUOR1-25-ACUO-T20","What percent of the vote will Andrew Cuomo get in NYC Mayoral Democratic Primary first round?","20% or more",554639,"Will Andrew Cuomo’s vote share be less than 35% in the first round of the NYC Democratic mayoral primary?"
"KXPCTVOTECUOR1-25-ACUO-T20","What percent of the vote will Andrew Cuomo get in NYC Mayoral Democratic Primary first round?","20% or more",554640,"Will Andrew Cuomo’s vote share be between 35% and 40% in the first round of the NYC Democratic mayoral primary?"
"KXPCTVOTECUOR1-25-ACUO-T20","What percent of the vote will Andrew Cuomo get in NYC Mayoral Democratic Primary first round?","20% or more",554641,"Will Andrew Cuomo’s vote share be between 40% and 45% in the first round of the NYC Democratic mayoral primary?"
"KXPCTVOTECUOR1-25-ACUO-T20","What percent of the vote will Andrew Cuomo get in NYC Mayoral Democratic Primary first round?","20% or more",554642,"Will Andrew Cuomo’s vote share be 45% or higher in the first round of the NYC Democratic mayoral primary?"
"KXRTSUPERMAN-85","Superman Rotten Tomatoes score Above 85?","Above 85",551885,"Will ""Superman"" Rotten Tomatoes score be less than 60?"
"KXRTSUPERMAN-85","Superman Rotten Tomatoes score Above 85?","Above 85",551886,"Will ""Superman"" Rotten Tomatoes score be between 60–69?"
"KXRTSUPERMAN-85","Superman Rotten Tomatoes score Above 85?","Above 85",551887,"Will ""Superman"" Rotten Tomatoes score be between 70–74?"
"KXRTSUPERMAN-85","Superman Rotten Tomatoes score Above 85?","Above 85",551888,"Will ""Superman"" Rotten Tomatoes score be between 75–79?"
"KXRTSUPERMAN-85","Superman Rotten Tomatoes score Above 85?","Above 85",551889,"Will ""Superman"" Rotten Tomatoes score be between 80–89?"
"KXRTSUPERMAN-85","Superman Rotten Tomatoes score Above 85?","Above 85",551890,"Will ""Superman"" Rotten Tomatoes score be 90 or higher?"
"KXCOLOMBIAPRES-26-VDAV","Will Vicky Dávila win the the next Colombian presidential election?","Vicky Dávila",243194,"Will Gustavo Petro win the 2022 Colombian presidential election?"
"KXCOLOMBIAPRES-26-VDAV","Will Vicky Dávila win the the next Colombian presidential election?","Vicky Dávila",243195,"Will Federico Gutiérrez win the 2022 Colombian presidential election?"
"KXCOLOMBIAPRES-26-VDAV","Will Vicky Dávila win the the next Colombian presidential election?","Vicky Dávila",243196,"Will Sergio Fajardo win the 2022 Colombian presidential election?"
"KXCOLOMBIAPRES-26-VDAV","Will Vicky Dávila win the the next Colombian presidential election?","Vicky Dávila",245180,"Will Rodolfo Hernández win the 2022 Colombian presidential election?"
"KXFBI-26DEC31-KPAX","Will Ken Paxton be confirmed as Director of the Federal Bureau of Investigation by Dec 31, 2026?","Ken Paxton",514334,"Will Kash Patel be Trump's FBI director?"
"KXFBI-26DEC31-KPAX","Will Ken Paxton be confirmed as Director of the Federal Bureau of Investigation by Dec 31, 2026?","Ken Paxton",514335,"Will Mike Rogers be Trump's FBI director?"
"KXFBI-26DEC31-KPAX","Will Ken Paxton be confirmed as Director of the Federal Bureau of Investigation by Dec 31, 2026?","Ken Paxton",514336,"Will Andrew Bailey be Trump's FBI director?"
"KXFBI-26DEC31-KPAX","Will Ken Paxton be confirmed as Director of the Federal Bureau of Investigation by Dec 31, 2026?","Ken Paxton",514337,"Will Ken Paxton be Trump's FBI director?"
"KXRTTHEAMATEUR-52","The Amateur Rotten Tomatoes score Above 52?","Above 52",535364,"Will ""The Amateur"" Rotten Tomatoes score be less than 50?"
"KXRTTHEAMATEUR-52","The Amateur Rotten Tomatoes score Above 52?","Above 52",535365,"Will ""The Amateur"" Rotten Tomatoes score be between 50 and 55?"
"KXRTTHEAMATEUR-52","The Amateur Rotten Tomatoes score Above 52?","Above 52",535366,"Will ""The Amateur"" Rotten Tomatoes score be between 55 and 60?"
"KXRTTHEAMATEUR-52","The Amateur Rotten Tomatoes score Above 52?","Above 52",535367,"Will ""The Amateur"" Rotten Tomatoes score be between 60 and 65?"
"KXRTTHEAMATEUR-52","The Amateur Rotten Tomatoes score Above 52?","Above 52",535368,"Will ""The Amateur"" Rotten Tomatoes score be more than 65?"
"KXCANCONSEATS-25-154.5","between 150 to 159 Conservative seats won?","150 to 159",528702,"Will the Conservatives win less than 100 seats in the next Canadian Election?"
"KXCANCONSEATS-25-154.5","between 150 to 159 Conservative seats won?","150 to 159",528703,"Will the Conservatives win between 100-119 seats in the next Canadian Election?"
